Time,Fx
0,-0.463468559002561
8.79216433362651e-10,-0.463483088234374
1.7584328667253e-09,-0.463497684430576
2.63764930008795e-09,-0.463512280453121
1.14298136337145e-08,-0.463658224185727
2.0221977967341e-08,-0.463804149186531
2.90141423009675e-08,-0.463950055118747
1.16935785637233e-07,-0.465407471436517
2.04857428973498e-07,-0.466863020119772
2.92779072309763e-07,-0.468316668226662
1.17199550567241e-06,-0.482691088994284
2.05121193903506e-06,-0.496883150242516
2.93042837239771e-06,-0.510891729628459
1.17225927060242e-05,-0.641937305930987
2.05147570396507e-05,-0.757122649381281
2.93069213732772e-05,-0.858181222715125
3.80990857069037e-05,-0.946820835909981
8.46725467477246e-05,-1.25763768252004
0.000131246007788545,-1.41186499052965
0.000177819468829366,-1.49578741117759
0.000224392929870187,-1.54457022843099
0.000270966390911008,-1.5725406432337
0.000325071072662573,-1.58995187253762
0.000379175754414138,-1.60010115527436
0.000433280436165703,-1.60759057665318
0.000487385117917268,-1.61393226031042
0.000541489799668833,-1.61948303099493
0.000774384882572131,-1.63919771225817
0.00100727996547543,-1.65434073595937
0.00124017504837873,-1.66685318625928
0.00147307013128202,-1.67716099340806
0.00198301086973946,-1.69333776293727
0.00249295160819689,-1.70355100711144
0.00300289234665432,-1.71015457225526
0.00351283308511175,-1.71446151016416
0.00402277382356919,-1.71723387823816
0.00495667894773121,-1.71983699450409
0.00589058407189323,-1.7183748897247
0.00682448919605525,-1.71340561548536
0.00775839432021728,-1.71040008114728
0.0086922994443793,-1.71881091408098
0.0102439173118184,-1.7214133406913
0.0117955351792574,-1.71692220294686
0.0133471530466965,-1.71402785662869
0.0148987709141356,-1.71740952497312
0.0175248583664604,-1.72204075674175
0.0201509458187852,-1.71215942605177
0.0227770332711101,-1.69284582411666
0.0254031207234349,-1.71767151797912
0.0280292081757597,-1.72325326537331
0.0306552956280845,-1.66941475716748
0.0307198258717921,-1.66791987609716
0.0307843561154996,-1.67097327108801
0.0308488863592072,-1.69583102214415
0.0309134166029147,-1.7027234377176
0.0309841121195163,-1.70759829024255
0.0310548076361179,-1.71122702244723
0.0311255031527194,-1.71408049690361
0.031196198669321,-1.71591431963615
0.0315865214723329,-1.71940251058077
0.0319768442753448,-1.71951755902995
0.0323671670783566,-1.72015613162755
0.0327574898813685,-1.72082299554218
0.0338787459758789,-1.72156473563228
0.0350000020703892,-1.72103011849227
0.0361212581648995,-1.72074207638059
0.0397779522656995,-1.72174259813699
0.0434346463664994,-1.72211551103133
0.0470913404672994,-1.72210543371791
0.083658281475299,-1.72209963797618
0.120225222483299,-1.72211826338615
0.156792163491298,-1.7221327670568
0.216792163491298,-1.72213286600623
0.276792163491298,-1.7221323446899
0.336792163491298,-1.72213283834803
0.396792163491298,-1.72213284444778
0.456792163491298,-1.72213282918915
0.516792163491298,-1.72213284286734
0.576792163491298,-1.72213284290387
0.636792163491298,-1.72213284200112
0.696792163491298,-1.72213284224088
0.756792163491298,-1.72213284222594
0.816792163491298,-1.72213284246511
0.876792163491299,-1.72213284219888
0.936792163491299,-1.72213284223565
0.996792163491299,-1.72213284269068
1.0567921634913,-1.72213284255623
1.1167921634913,-1.72213284201292
1.1767921634913,-1.72213284288504
1.2367921634913,-1.7221328420941
1.2967921634913,-1.72213284188039
1.3567921634913,-1.72213284267062
1.4167921634913,-1.72213284211908
1.4767921634913,-1.72213284224657
1.5367921634913,-1.72213284236394
1.5967921634913,-1.72213284193451
1.6567921634913,-1.72213284222864
1.7167921634913,-1.72213284261432
1.7767921634913,-1.72213284255346
1.8367921634913,-1.72213284251807
1.8967921634913,-1.72213284290169
1.9567921634913,-1.72213284244938
2.0167921634913,-1.72213284232794
2.0767921634913,-1.72213284266802
2.1367921634913,-1.72213284246603
2.1967921634913,-1.7221328423335
2.2567921634913,-1.72213284212464
2.3167921634913,-1.72213284233254
2.3767921634913,-1.72213284250714
2.4367921634913,-1.72213284238415
2.4967921634913,-1.72213284206704
2.5567921634913,-1.72213284251252
2.6167921634913,-1.72213284291519
2.6767921634913,-1.72213284214406
2.7367921634913,-1.72213284241324
2.7967921634913,-1.72213284294948
2.8567921634913,-1.7221328419699
2.9167921634913,-1.72213284279714
2.9767921634913,-1.72213284267489
3,-1.72213284240566
